CustomerKey,GeographyKey,CustomerLabel,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,Phone,DateFirstPurchase,CustomerType
3318,648,14317,Steve,Liang,1962-08-22,S,M,steve19@adventure-works.com,70000.0,5.0,4.0,Grado,Profesional,1.0,2.0,3787 Browse St,1 (11) 500 555-0138,2003-08-09,Person
3319,680,14318,Seth,Rogers,1962-10-18,M,M,seth90@adventure-works.com,70000.0,5.0,4.0,Grado parcial,Manual calificado,1.0,2.0,1440 Azores Circle,1 (11) 500 555-0139,2003-09-12,Person
3320,568,14319,Renee,Sanz,1962-12-25,M,F,renee18@adventure-works.com,70000.0,5.0,4.0,Grado parcial,Manual calificado,1.0,2.0,8838 Kirker Pass Road,1 (11) 500 555-0165,2004-01-02,Person
3321,531,14320,Amy,Hu,1961-02-04,M,F,amy27@adventure-works.com,70000.0,5.0,4.0,Grado parcial,Manual calificado,1.0,3.0,9362 Akyn Rock Drive,1 (11) 500 555-0146,2004-01-19,Person
3322,699,14321,Jackson,Evans,1958-10-26,M,M,jackson30@adventure-works.com,80000.0,5.0,4.0,Grado,Profesional,1.0,2.0,7078 Kenston Dr.,1 (11) 500 555-0136,2004-05-17,Person
3323,468,14322,Sydney,Thomas,1958-07-10,S,F,sydney74@adventure-works.com,90000.0,2.0,0.0,Grado,Administración,1.0,1.0,3242 Coralie Drive,1 (11) 500 555-0177,2003-03-04,Person
3324,679,14323,Colin,Tang,1957-09-20,S,M,colin27@adventure-works.com,70000.0,1.0,0.0,Grado parcial,Manual calificado,0.0,1.0,8783 Blocking Ct,1 (11) 500 555-0138,2003-03-17,Person
3325,697,14324,Jessie,Alvarez,1957-03-10,S,F,jessie2@adventure-works.com,70000.0,1.0,0.0,Grado parcial,Manual calificado,1.0,1.0,9351 W Lake Drive,1 (11) 500 555-0184,2003-03-08,Person
3326,656,14325,Crystal,Li,1957-07-05,S,F,crystal5@adventure-works.com,70000.0,1.0,0.0,Grado parcial,Manual calificado,1.0,1.0,9676 Hidden Lakes Court,1 (11) 500 555-0135,2003-03-28,Person
3327,561,14326,Joe,Perez,1957-04-02,S,M,joe23@adventure-works.com,70000.0,1.0,0.0,Grado parcial,Manual calificado,1.0,1.0,8703 Carleton Street,1 (11) 500 555-0189,2003-03-08,Person
3328,475,14327,Kyle,Butler,1976-02-19,S,M,kyle9@adventure-works.com,30000.0,0.0,0.0,Bachillerato,Manual calificado,0.0,2.0,4844 Spring Water St,781-555-0134,2004-05-21,Person
3329,695,14328,Andrea,Rogers,1976-08-08,S,F,andrea19@adventure-works.com,30000.0,0.0,0.0,Bachillerato,Manual calificado,0.0,2.0,9669 Cynthia Dr.,830-555-0152,2003-08-26,Person
3330,443,14329,Holly,Sanchez,1976-01-20,S,F,holly18@adventure-works.com,30000.0,0.0,0.0,Bachillerato,Manual calificado,0.0,2.0,2157 Clark Creek Lane,617-555-0150,2003-08-01,Person
3331,550,14330,Matthew,Harris,1976-10-05,M,M,matthew19@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,1.0,2.0,7554 Lakeview Pl.,192-555-0119,2003-11-15,Person
3332,660,14331,Timothy,Murphy,1980-02-24,S,M,timothy16@adventure-works.com,30000.0,0.0,0.0,Bachillerato,Manual calificado,1.0,2.0,7541 B Wildbrook Ct.,919-555-0148,2004-03-26,Person
3333,665,14332,Jade,Rogers,1980-04-21,S,F,jade15@adventure-works.com,30000.0,0.0,0.0,Bachillerato,Manual calificado,0.0,2.0,5010 C Mt. Hood Circle,974-555-0128,2003-12-08,Person
3334,442,14333,Bobby,Suri,1980-04-04,S,M,bobby2@adventure-works.com,30000.0,0.0,0.0,Bachillerato parcial,Clerical,0.0,2.0,2312 Richard Ave.,312-555-0136,2004-05-30,Person
3335,566,14334,Patrick,Murphy,1980-07-25,M,M,patrick20@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,0.0,2.0,746 Whiteaben Drive,276-555-0144,2003-01-25,Person
3336,566,14335,Allison,Cox,1978-09-13,M,F,allison9@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,1.0,2.0,5896 Northpoint Ct,774-555-0160,2003-01-01,Person
3337,580,14336,Gabriel,Baker,1978-08-07,M,M,gabriel38@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,1.0,2.0,4983 Hilltop Road,952-555-0197,2003-01-07,Person
3338,523,14337,Olivia,Coleman,1978-03-01,S,F,olivia51@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,0.0,2.0,5759 Benton Street,113-555-0111,2003-02-04,Person
3339,467,14338,Natalie,Taylor,1978-05-25,M,F,natalie76@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,0.0,2.0,5033 N. 8th St.,932-555-0165,2003-11-18,Person
3340,582,14339,Brandy,Suri,1977-12-02,S,F,brandy18@adventure-works.com,30000.0,0.0,0.0,Bachillerato parcial,Clerical,0.0,2.0,2082 S. Bascom Ave.,121-555-0111,2003-08-16,Person
3341,686,14340,Miranda,Butler,1977-04-01,S,F,miranda14@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,1.0,2.0,4554 Bates Court,414-555-0179,2004-07-08,Person
3342,499,14341,Sean,Sanders,1979-10-23,M,M,sean10@adventure-works.com,30000.0,0.0,0.0,Bachillerato parcial,Clerical,0.0,2.0,9306 Cleveland Road,514-555-0114,2004-01-11,Person
3343,577,14342,Beth,Ruiz,1979-03-26,S,F,beth4@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,0.0,2.0,835 Magic Dr.,190-555-0177,2003-02-01,Person
3344,620,14343,Xavier,Turner,1979-07-24,M,M,xavier37@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,1.0,2.0,5484 Viking Dr,155-555-0151,2003-02-19,Person
3345,487,14344,Kurt,Xie,1939-09-21,S,M,kurt2@adventure-works.com,30000.0,2.0,0.0,Grado parcial,Clerical,1.0,2.0,7614 Heron Ct,1 (11) 500 555-0137,2003-10-21,Person
3346,425,14345,Kristi,Rodriguez,1940-02-09,M,F,kristi37@adventure-works.com,40000.0,2.0,0.0,Grado,Administración,0.0,2.0,9519 Mountain View Drive,1 (11) 500 555-0195,2003-03-03,Person
3347,634,14346,Evelyn,Perez,1941-06-01,S,F,evelyn21@adventure-works.com,40000.0,2.0,0.0,Grado,Administración,1.0,2.0,1297 Zulu Court,1 (11) 500 555-0114,2003-03-30,Person
3348,655,14347,Tara,Goel,1941-05-17,S,F,tara20@adventure-works.com,40000.0,2.0,0.0,Grado,Administración,1.0,2.0,5634 Blue Ridge Drive,1 (11) 500 555-0113,2003-03-26,Person
3349,534,14348,Alex,Scott,1942-11-16,M,M,alex44@adventure-works.com,60000.0,2.0,0.0,Máster,Administración,1.0,1.0,105 Clark Creek Lane,1 (11) 500 555-0184,2003-03-08,Person
3350,523,14349,Nicole,Griffin,1976-05-11,M,F,nicole70@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,1.0,2.0,6111 Guadalajara,381-555-0139,2004-03-14,Person
3351,536,14350,Emily,Moore,1976-06-08,S,F,emily8@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,0.0,2.0,104 Kaski Ln.,355-555-0139,2004-03-21,Person
3352,584,14351,Riley,Gray,1976-02-02,S,F,riley25@adventure-works.com,40000.0,0.0,0.0,Grado parcial,Manual calificado,1.0,1.0,7906 Star Tree Court,399-555-0190,2003-09-21,Person
3353,507,14352,Melissa,Butler,1975-03-18,S,F,melissa9@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,0.0,2.0,206 Greenview Court,990-555-0186,2004-01-11,Person
3354,562,14353,Erin,Reed,1975-06-15,S,F,erin24@adventure-works.com,40000.0,0.0,0.0,Bachillerato,Manual calificado,0.0,2.0,3866 Mt. Everest Court,791-555-0118,2003-09-17,Person
3355,546,14354,Seth,Green,1974-07-28,S,M,seth32@adventure-works.com,30000.0,0.0,0.0,Grado parcial,Manual calificado,0.0,1.0,8206 H Street,153-555-0188,2003-02-25,Person
3356,500,14355,Ian,King,1973-11-11,M,M,ian25@adventure-works.com,60000.0,0.0,0.0,Grado parcial,Manual calificado,1.0,1.0,9199 Park Glenn,988-555-0130,2003-02-15,Person
3357,690,14356,Isabella,Baker,1967-07-19,S,F,isabella47@adventure-works.com,100000.0,0.0,0.0,Grado,Administración,1.0,2.0,8473 Larkwood Ct.,343-555-0155,2003-02-24,Person
3358,691,14357,Dalton,Collins,1967-07-13,M,M,dalton45@adventure-works.com,100000.0,1.0,0.0,Grado,Administración,1.0,2.0,7538 Sherry Circle,342-555-0162,2003-02-27,Person
3359,642,14358,Amanda,Watson,1967-12-22,M,F,amanda18@adventure-works.com,100000.0,1.0,0.0,Grado,Administración,1.0,2.0,2097 Bluetail,132-555-0148,2004-01-30,Person
3360,511,14359,Eduardo,Henderson,1968-11-02,M,M,eduardo49@adventure-works.com,90000.0,4.0,4.0,Grado,Administración,1.0,1.0,9754 Olivera,911-555-0117,2003-08-14,Person
3361,658,14360,Samantha,Patterson,1959-04-17,S,F,samantha36@adventure-works.com,60000.0,4.0,0.0,Máster,Manual calificado,1.0,0.0,9937 Las Lomas Way,722-555-0149,2004-04-26,Person
3362,442,14361,Franklin,Raje,1959-01-24,M,M,franklin31@adventure-works.com,60000.0,4.0,0.0,Máster,Manual calificado,1.0,0.0,8454 Mount Circle,136-555-0165,2004-07-09,Person
3363,580,14362,Roberto,Gill,1972-05-03,S,M,roberto14@adventure-works.com,40000.0,4.0,4.0,Grado parcial,Clerical,1.0,2.0,6720 Primrose Dr.,874-555-0130,2003-02-13,Person
3364,571,14363,Natalie,Long,1973-09-04,S,F,natalie32@adventure-works.com,50000.0,0.0,0.0,Máster,Manual calificado,1.0,0.0,7355 San Benito,467-555-0158,2003-10-31,Person
3365,584,14364,Mario,Rai,1973-03-09,M,M,mario16@adventure-works.com,50000.0,1.0,0.0,Máster,Manual calificado,1.0,0.0,4420 Tuolumne St.,404-555-0132,2003-02-14,Person
3366,652,14365,Evan,Ward,1973-05-19,M,M,evan13@adventure-works.com,50000.0,1.0,0.0,Máster,Manual calificado,0.0,0.0,7098 Walnut Blvd.,584-555-0170,2003-02-01,Person
3367,508,14366,Anna,Brooks,1971-01-22,S,F,anna23@adventure-works.com,60000.0,1.0,0.0,Máster,Manual calificado,1.0,0.0,9745 Bonita Ct.,316-555-0152,2003-03-19,Person
3368,660,14367,Courtney,Green,1971-03-01,S,F,courtney11@adventure-works.com,60000.0,1.0,0.0,Máster,Manual calificado,1.0,0.0,7446 The Alameda,811-555-0123,2003-03-07,Person
3369,470,14368,Richard,Thompson,1971-03-15,M,M,richard9@adventure-works.com,60000.0,1.0,1.0,Máster,Manual calificado,1.0,0.0,9715 San Francisco,286-555-0164,2004-07-17,Person
3370,523,14369,Devin,Sanchez,1971-08-20,M,M,devin83@adventure-works.com,60000.0,1.0,0.0,Máster,Manual calificado,1.0,0.0,7747 Relis Valley Road,650-555-0181,2004-01-07,Person
3371,446,14370,Meghan,Dominguez,1972-09-09,M,F,meghan12@adventure-works.com,40000.0,1.0,1.0,Máster,Manual calificado,1.0,0.0,3610 Seal Way,753-555-0119,2004-01-14,Person
3372,550,14371,Jeremiah,Lewis,1972-06-08,M,M,jeremiah9@adventure-works.com,40000.0,1.0,1.0,Máster,Manual calificado,1.0,0.0,2527 Mohawk Drive,163-555-0125,2003-09-16,Person
3373,535,14372,Kaitlyn,Washington,1972-07-11,M,F,kaitlyn80@adventure-works.com,60000.0,1.0,0.0,Máster,Manual calificado,1.0,0.0,7964 Gentrytown Drive,145-555-0131,2003-12-13,Person
3374,445,14373,Ricardo,Jai,1972-06-14,M,M,ricardo11@adventure-works.com,60000.0,1.0,0.0,Máster,Manual calificado,1.0,0.0,9020 Starflower Dr.,586-555-0115,2003-12-23,Person
3375,516,14374,David,Yang,1972-09-18,M,M,david59@adventure-works.com,70000.0,1.0,0.0,Máster,Profesional,1.0,0.0,9083 Eastgate Avenue,480-555-0131,2003-03-31,Person
3376,566,14375,Alexandra,Moore,1970-05-12,M,F,alexandra71@adventure-works.com,50000.0,1.0,1.0,Grado,Manual calificado,1.0,0.0,8191 Scenic Ct.,115-555-0117,2004-01-03,Person
3377,627,14376,Faith,Torres,1944-04-19,S,F,faith25@adventure-works.com,70000.0,4.0,0.0,Grado,Administración,1.0,2.0,1697 Charlotte Court,540-555-0194,2004-01-31,Person
3378,583,14377,Paula,Ruiz,1944-06-09,S,F,paula4@adventure-works.com,70000.0,4.0,0.0,Grado,Administración,1.0,2.0,3603 Stinson,638-555-0164,2003-03-16,Person
3379,445,14378,Cory,Mehta,1944-09-01,S,M,cory12@adventure-works.com,60000.0,4.0,0.0,Máster,Administración,1.0,2.0,7907 Eagle Peak Road,598-555-0147,2003-03-21,Person
3380,631,14379,Richard,Foster,1944-02-22,M,M,richard71@adventure-works.com,60000.0,4.0,0.0,Máster,Administración,1.0,2.0,5592 Byers Rd.,932-555-0117,2003-03-24,Person
3381,500,14380,Kaylee,Watson,1944-07-11,M,F,kaylee6@adventure-works.com,70000.0,5.0,0.0,Grado,Administración,1.0,2.0,1752 Amaryllis Drive,120-555-0165,2003-03-22,Person
3382,620,14381,Alexa,Cooper,1944-12-22,S,F,alexa16@adventure-works.com,70000.0,5.0,0.0,Grado,Administración,1.0,2.0,2697 Mt. Everest Ct.,493-555-0133,2003-03-06,Person
3383,584,14382,Darren,Blanco,1944-11-06,S,M,darren38@adventure-works.com,70000.0,5.0,0.0,Grado,Administración,1.0,2.0,3457 Hitchcock,126-555-0199,2003-03-06,Person
3384,470,14383,Marvin,Ferrier,1945-05-21,M,M,marvin9@adventure-works.com,70000.0,5.0,0.0,Grado,Administración,1.0,2.0,2942 Berkhire Court,474-555-0172,2004-02-12,Person
3385,694,14384,Rachel,Miller,1945-05-22,M,F,rachel8@adventure-works.com,60000.0,4.0,0.0,Grado,Administración,1.0,2.0,7335 Imperial Dr.,903-555-0193,2004-04-08,Person
3386,500,14385,Maria,Hall,1945-10-20,M,F,maria64@adventure-works.com,60000.0,4.0,0.0,Grado,Administración,1.0,2.0,851 Solano Drive,722-555-0190,2003-04-21,Person
3387,633,14386,Marissa,Wood,1946-07-20,S,F,marissa0@adventure-works.com,60000.0,5.0,0.0,Grado,Administración,1.0,3.0,4430 Alexander Pl,538-555-0190,2003-04-13,Person
3388,499,14387,Brittany,Hughes,1946-12-02,M,F,brittany10@adventure-works.com,60000.0,5.0,0.0,Grado,Administración,1.0,3.0,1651 Geranium Court,517-555-0198,2003-11-03,Person
3389,516,14388,Kaylee,Rogers,1946-07-15,M,F,kaylee16@adventure-works.com,70000.0,5.0,0.0,Grado,Administración,1.0,2.0,953 Trafalgar Circle,461-555-0130,2003-11-29,Person
3390,475,14389,Ryan,Harris,1947-08-02,M,M,ryan36@adventure-works.com,60000.0,2.0,1.0,Grado,Administración,1.0,0.0,4654 Marina View Pkwy.,871-555-0199,2004-05-02,Person
3391,547,14390,Logan,Kumar,1947-11-22,M,M,logan1@adventure-works.com,60000.0,2.0,1.0,Grado,Administración,0.0,0.0,6719 Santa Teresa Dr,673-555-0165,2004-05-06,Person
3392,694,14391,Jason,Long,1947-03-08,M,M,jason7@adventure-works.com,70000.0,4.0,1.0,Grado,Administración,1.0,1.0,2713 Chinquapin Court,931-555-0160,2004-03-27,Person
3393,575,14392,Justin,Jackson,1947-08-24,M,M,justin31@adventure-works.com,70000.0,4.0,1.0,Grado,Administración,1.0,1.0,1906 Twinview Place,819-555-0172,2003-04-11,Person
3394,620,14393,José,Perez,1947-10-05,S,M,josé41@adventure-works.com,70000.0,4.0,1.0,Grado,Administración,1.0,1.0,1950 Crown Court,346-555-0180,2004-04-01,Person
3395,583,14394,Jacob,Rodriguez,1947-10-07,M,M,jacob16@adventure-works.com,70000.0,4.0,1.0,Grado,Administración,1.0,1.0,1873 Lyon Circle,815-555-0188,2003-04-22,Person
3396,488,14395,Devin,Reed,1947-03-23,S,M,devin85@adventure-works.com,70000.0,4.0,1.0,Grado,Administración,1.0,1.0,4851 Flora Ave.,871-555-0116,2004-04-19,Person
3397,522,14396,Zoe,Sanchez,1948-04-17,S,F,zoe22@adventure-works.com,60000.0,2.0,1.0,Grado parcial,Profesional,1.0,1.0,792 Rahn Court,137-555-0150,2004-01-18,Person
3398,535,14397,Sierra,Edwards,1948-03-24,S,F,sierra1@adventure-works.com,60000.0,2.0,1.0,Grado parcial,Profesional,1.0,1.0,8768 Valley Ave,267-555-0113,2004-07-28,Person
3399,551,14398,James,Anderson,1948-09-10,M,M,james82@adventure-works.com,60000.0,2.0,1.0,Grado parcial,Profesional,1.0,1.0,6267 Concord Royale,149-555-0142,2003-04-15,Person
3400,688,14399,Jeremy,Peterson,1948-05-06,S,M,jeremy35@adventure-works.com,60000.0,2.0,1.0,Grado,Administración,1.0,0.0,1035 Arguello Blvd.,270-555-0144,2003-10-14,Person
3401,689,14400,Brandon,Brown,1948-10-22,S,M,brandon42@adventure-works.com,70000.0,4.0,1.0,Grado,Administración,1.0,2.0,6536 Diver Way,187-555-0120,2003-04-05,Person
3402,686,14401,Jose,Kumar,1949-03-09,M,M,jose22@adventure-works.com,60000.0,2.0,1.0,Grado parcial,Profesional,0.0,2.0,9896 White Dr,121-555-0117,2003-11-23,Person
3403,559,14402,Hailey,Parker,1949-05-21,S,F,hailey50@adventure-works.com,60000.0,2.0,1.0,Grado parcial,Profesional,1.0,2.0,8739 Twinview Drive,213-555-0169,2004-07-03,Person
3404,582,14403,Angelica,Russell,1949-03-19,S,F,angelica19@adventure-works.com,60000.0,2.0,1.0,Grado parcial,Profesional,1.0,2.0,8117 Golden Leaf Way,785-555-0130,2004-06-15,Person
3405,577,14404,Rachel,Davis,1950-09-27,S,F,rachel7@adventure-works.com,60000.0,2.0,1.0,Grado parcial,Profesional,1.0,2.0,4385 Claudia Dr.,173-555-0185,2003-08-26,Person
3406,583,14405,Dylan,Walker,1950-06-01,M,M,dylan53@adventure-works.com,60000.0,2.0,1.0,Grado parcial,Profesional,1.0,2.0,9698 N Lucile Lane,771-555-0123,2004-03-24,Person
3407,584,14406,Carrie,Schmidt,1950-08-15,M,F,carrie17@adventure-works.com,60000.0,2.0,1.0,Grado parcial,Profesional,1.0,1.0,5616 Bayside Way,244-555-0136,2003-04-09,Person
3408,619,14407,Thomas,Bryant,1950-06-04,M,M,thomas20@adventure-works.com,60000.0,2.0,1.0,Grado parcial,Profesional,1.0,1.0,7402 Oakgrove Rd,603-555-0167,2004-07-06,Person
3409,516,14408,Jasmine,Cook,1950-08-14,S,F,jasmine25@adventure-works.com,70000.0,4.0,2.0,Grado parcial,Profesional,1.0,1.0,4305 Madrid,702-555-0161,2004-06-08,Person
3410,516,14409,Eric,Wang,1950-04-26,M,M,eric32@adventure-works.com,70000.0,4.0,2.0,Grado parcial,Profesional,1.0,1.0,5363 Willow Pass Dr,508-555-0172,2004-01-02,Person
3411,667,14410,Arianna,Brooks,1950-06-26,M,F,arianna22@adventure-works.com,70000.0,4.0,2.0,Grado parcial,Profesional,1.0,1.0,7934 C Street,718-555-0172,2004-05-29,Person
3412,644,14411,Ashley,Johnson,1951-02-04,S,F,ashley1@adventure-works.com,70000.0,2.0,1.0,Bachillerato,Profesional,1.0,2.0,3236 Wibur Ave.,189-555-0116,2003-04-06,Person
3413,500,14412,Nicole,Blue,1951-04-03,S,F,nicole51@adventure-works.com,70000.0,2.0,1.0,Bachillerato,Profesional,1.0,2.0,4305 Amanda Circle,835-555-0114,2003-04-30,Person
3414,610,14413,Rachel,Patterson,1951-02-15,M,F,rachel58@adventure-works.com,60000.0,2.0,1.0,Grado parcial,Profesional,1.0,2.0,6187 Barquentine Court,220-555-0196,2003-04-25,Person
3415,619,14414,Rachel,Wilson,1951-09-14,M,F,rachel9@adventure-works.com,60000.0,2.0,1.0,Grado parcial,Profesional,0.0,2.0,8577 Shakespeare Dr.,230-555-0193,2003-04-17,Person
3416,652,14415,William,Davis,1951-11-16,M,M,william21@adventure-works.com,60000.0,2.0,1.0,Grado parcial,Profesional,1.0,2.0,2477 Everett Court,470-555-0162,2003-04-17,Person
3417,671,14416,Madison,Flores,1952-04-28,M,F,madison48@adventure-works.com,60000.0,3.0,1.0,Bachillerato,Profesional,1.0,2.0,2547 Boxer Blvd.,848-555-0191,2003-11-21,Person
3418,583,14417,Ernest,Lu,1952-02-05,S,M,ernest11@adventure-works.com,60000.0,3.0,1.0,Bachillerato,Profesional,1.0,2.0,4211 Las Lomas Way,153-555-0154,2003-04-05,Person
3419,644,14418,Rebecca,Young,1952-04-26,M,F,rebecca25@adventure-works.com,60000.0,3.0,1.0,Bachillerato,Profesional,1.0,2.0,9088 Creed Ave,220-555-0124,2003-04-04,Person
3420,523,14419,Abigail,Ward,1952-05-13,M,F,abigail17@adventure-works.com,70000.0,4.0,2.0,Grado parcial,Profesional,1.0,2.0,9440 Oakshire Place,546-555-0116,2003-05-16,Person
3421,507,14420,Chloe,Wright,1952-08-19,S,F,chloe18@adventure-works.com,70000.0,4.0,2.0,Grado parcial,Profesional,1.0,2.0,5394 Baywood Drive,622-555-0121,2003-05-30,Person
3422,573,14421,Hannah,Barnes,1952-07-28,M,F,hannah26@adventure-works.com,70000.0,5.0,2.0,Grado parcial,Profesional,1.0,2.0,8200 Valley Manor,883-555-0157,2003-05-09,Person
3423,555,14422,Cara,Lu,1958-11-06,S,F,cara7@adventure-works.com,130000.0,2.0,3.0,Grado,Administración,0.0,4.0,Räuscherweg 124,1 (11) 500 555-0154,2003-10-08,Person
3424,608,14423,Jill,Ruiz,1958-06-20,M,F,jill9@adventure-works.com,130000.0,2.0,3.0,Grado,Administración,1.0,4.0,8102 Contuti Avenue,1 (11) 500 555-0168,2003-10-06,Person
3425,563,14424,Stefanie,Raman,1957-07-08,S,F,stefanie9@adventure-works.com,110000.0,2.0,4.0,Grado parcial,Profesional,1.0,3.0,"21, avenue des Ternes",1 (11) 500 555-0111,2002-09-05,Person
3426,747,14425,Victor,Carlson,1957-08-18,M,M,victor18@adventure-works.com,120000.0,2.0,4.0,Bachillerato,Profesional,1.0,4.0,Celler Weg 40,1 (11) 500 555-0132,2002-03-18,Person
3427,626,14426,Madison,Hughes,1957-08-23,M,F,madison47@adventure-works.com,130000.0,2.0,4.0,Grado parcial,Profesional,1.0,2.0,Herzogstr 3998,1 (11) 500 555-0160,2002-03-24,Person
3428,506,14427,Emmanuel,Patel,1956-05-08,M,M,emmanuel3@adventure-works.com,130000.0,3.0,4.0,Grado parcial,Profesional,1.0,3.0,3410 Meadowbrook Dr.,1 (11) 500 555-0134,2001-10-07,Person
3429,533,14428,Cassie,Andersen,1955-10-12,S,F,cassie11@adventure-works.com,130000.0,3.0,4.0,Grado parcial,Profesional,0.0,3.0,Nollendorfplatz 2,1 (11) 500 555-0145,2002-03-01,Person
3430,506,14429,Lacey,He,1955-07-25,S,F,lacey31@adventure-works.com,130000.0,3.0,4.0,Grado parcial,Profesional,0.0,3.0,342 Summerfield Dr.,1 (11) 500 555-0148,2001-10-01,Person
3431,693,14430,Sydney,Jones,1957-07-06,M,F,sydney67@adventure-works.com,90000.0,2.0,1.0,Grado parcial,Profesional,1.0,0.0,1787 Acardia Pl.,174-555-0143,2004-04-04,Person
3432,430,14431,Kayla,Moore,1956-11-21,M,F,kayla8@adventure-works.com,70000.0,3.0,0.0,Grado parcial,Profesional,0.0,2.0,8956 Birch Bark Road,942-555-0171,2004-07-17,Person
3433,535,14432,Antonio,Russell,1933-08-24,S,M,antonio20@adventure-works.com,90000.0,4.0,0.0,Máster,Administración,1.0,1.0,1674 Castle Hill Road,813-555-0153,2004-03-15,Person
3434,470,14433,Jennifer,Peterson,1933-06-05,M,F,jennifer68@adventure-works.com,110000.0,1.0,2.0,Máster,Administración,1.0,2.0,6020 Regency Dr.,917-555-0177,2003-05-09,Person
3435,472,14434,Sophia,Hill,1933-03-28,S,F,sophia12@adventure-works.com,110000.0,1.0,2.0,Máster,Administración,1.0,2.0,6345 St Paul Way,128-555-0119,2003-05-16,Person
3436,643,14435,Jennifer,Wilson,1933-04-16,M,F,jennifer35@adventure-works.com,110000.0,1.0,2.0,Máster,Administración,1.0,3.0,6433 Dellwood Court,459-555-0149,2004-02-13,Person
3437,562,14436,John,Martin,1965-09-04,M,M,john52@adventure-works.com,90000.0,4.0,4.0,Grado parcial,Profesional,1.0,3.0,1312 Garaventa Dr.,718-555-0190,2003-11-18,Person
3438,580,14437,Mitchell,Anand,1965-08-02,M,M,mitchell18@adventure-works.com,90000.0,5.0,5.0,Grado parcial,Profesional,1.0,3.0,6905 Mendouno Dr.,174-555-0194,2004-06-20,Person
3439,495,14438,Gabrielle,Gonzales,1965-04-16,S,F,gabrielle39@adventure-works.com,100000.0,3.0,1.0,Grado,Administración,1.0,4.0,1274 Marlboro Court,743-555-0153,2003-05-11,Person
3440,537,14439,Brian,Cox,1965-08-02,M,M,brian22@adventure-works.com,100000.0,4.0,1.0,Grado parcial,Profesional,1.0,4.0,3331 Keywood Ct.,598-555-0152,2003-05-06,Person
3441,582,14440,Jon,Tang,1965-11-13,M,M,jon44@adventure-works.com,100000.0,4.0,1.0,Grado parcial,Profesional,1.0,4.0,2803 Fawn Glen Circle,195-555-0180,2003-05-03,Person
3442,582,14441,William,Lewis,1965-11-07,M,M,william27@adventure-works.com,110000.0,2.0,2.0,Grado,Administración,1.0,3.0,5722 San Simeon Ct.,171-555-0126,2003-10-25,Person
3443,502,14442,Shelby,Peterson,1965-06-24,S,F,shelby5@adventure-works.com,120000.0,3.0,2.0,Grado parcial,Profesional,1.0,4.0,7307 Humphrey Drive,789-555-0143,2003-05-22,Person
3444,658,14443,Benjamin,Wilson,1965-11-04,M,M,benjamin41@adventure-works.com,130000.0,1.0,1.0,Máster,Administración,1.0,4.0,2979 Schenone Court,321-555-0158,2003-09-22,Person
